ID,Source,TMC,Severity,Start_Time,End_Time,Start_Lat,Start_Lng,End_Lat,End_Lng,Distance(mi),Description,Number,Street,Side,City,County,State,Zipcode,Country,Timezone,Airport_Code,Weather_Timestamp,Temperature(F),Wind_Chill(F),Humidity(%),Pressure(in),Visibility(mi),Wind_Direction,Wind_Speed(mph),Precipitation(in),Weather_Condition,Amenity,Bump,Crossing,Give_Way,Junction,No_Exit,Railway,Roundabout,Station,Stop,Traffic_Calming,Traffic_Signal,Turning_Loop,Sunrise_Sunset,Civil_Twilight,Nautical_Twilight,Astronomical_Twilight
A-501162,MapQuest,201,3,7/12/2017 16:52,7/12/2017 17:22,38.733547,-90.443169,,,0,Accident on I-270 Southbound at Exits 20B-20A 20C I-70.,,I-270 S,R,Maryland Heights,St. Louis County,MO,63043,US,US/Central,KSTL,7/12/2017 16:51,102,,29,29.89,10,WSW,15,,Scattered Clouds,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Day,Day,Day,Day
A-501165,MapQuest,201,3,7/12/2017 19:24,7/12/2017 19:54,38.710907,-90.285759,,,0,Accident on I-70 Eastbound before Exit 241B Lucas and Hunt Rd.,,Lucas and Hunt Rd,R,Saint Louis,St. Louis County,MO,63121,US,US/Central,KSTL,7/12/2017 19:51,96.1,,40,29.9,10,West,11.5,,Partly Cloudy,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Day,Day,Day,Day
A-501166,MapQuest,201,3,7/12/2017 21:43,7/12/2017 22:13,38.698124,-90.450813,,,0,Right lane blocked due to accident on I-270 Southbound at Page Ave.,,I-270 S,R,Saint Louis,St. Louis County,MO,63146,US,US/Central,KSTL,7/12/2017 21:51,93,,44,29.95,10,SW,9.2,,Partly Cloudy,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Night,Night,Night,Day
A-501172,MapQuest,201,3,7/13/2017 6:26,7/13/2017 6:55,38.53907,-90.495453,,,0,Left hand shoulder blocked due to accident on I-44 Eastbound after Antire Rd.,,I-44 E,R,Fenton,St. Louis County,MO,63026,US,US/Central,KSUS,7/13/2017 6:54,81,,79,30,10,WSW,5.8,,Mostly Cloudy,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Day,Day,Day,Day
A-501173,MapQuest,201,3,7/13/2017 6:39,7/13/2017 7:24,38.505306,-90.585815,,,0,2 left lane closed due to accident on I-44 Eastbound after Lewis Rd.,,Lewis Rd,R,Eureka,St. Louis County,MO,63025,US,US/Central,KSUS,7/13/2017 6:54,81,,79,30,10,WSW,5.8,,Mostly Cloudy,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Day,Day,Day,Day
A-501176,MapQuest,201,3,7/13/2017 7:36,7/13/2017 8:05,38.610252,-90.21048,,,0,Right lane closed due to accident on I-55 Southbound at I-44.,,I-55 S,R,Saint Louis,St. Louis City,MO,63104,US,US/Central,KCPS,7/13/2017 6:53,82,,71,30.03,10,SW,4.6,,Mostly Cloudy,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Day,Day,Day,Day
A-501184,MapQuest,201,2,7/13/2017 8:48,7/13/2017 9:17,38.520741,-90.417,,,0,2 left lane closed due to accident on MO-30 at Maurer Industrial Dr.,,State Highway 30,R,Saint Louis,St. Louis County,MO,63127,US,US/Central,KCPS,7/13/2017 8:53,84,,69,30.07,10,WSW,4.6,,Partly Cloudy,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,Day,Day,Day,Day
A-501209,MapQuest,201,3,7/14/2017 4:11,7/14/2017 4:55,38.773781,-90.317238,,,0,Right lane closed due to accident on I-270 Westbound at New Florissant Rd.,,S New Florissant Rd,R,Florissant,St. Louis County,MO,63031,US,US/Central,KSTL,7/14/2017 4:18,75,,87,30.13,3,West,6.9,0.03,Thunderstorms and Rain,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Night,Night,Night,Day
A-501213,MapQuest,201,3,7/14/2017 6:16,7/14/2017 6:46,38.494751,-90.302132,,,0,Accident on I-255 Eastbound before Telegraph Rd.,,Telegraph Rd,R,Saint Louis,St. Louis County,MO,63129,US,US/Central,KCPS,7/14/2017 5:53,73.9,,87,30.11,10,Calm,,0,Scattered Clouds,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Day,Day,Day,Day
A-501214,MapQuest,201,3,7/14/2017 6:16,7/14/2017 6:45,38.631535,-90.234802,,,0,Right lane closed due to accident on I-64 Market St Eastbound before Grand Blvd.,,Market St,R,Saint Louis,St. Louis City,MO,63103,US,US/Central,KCPS,7/14/2017 5:53,73.9,,87,30.11,10,Calm,,0,Scattered Clouds,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Day,Day,Day,Day
A-501215,MapQuest,201,3,7/14/2017 7:21,7/14/2017 8:06,38.616543,-90.239296,,,0,Left lane blocked due to accident on I-44 Eastbound after Grand Blvd.,,I-44 E,R,Saint Louis,St. Louis City,MO,63104,US,US/Central,KCPS,7/14/2017 6:53,73.9,,93,30.08,10,Calm,,0,Light Rain,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Day,Day,Day,Day
A-501234,MapQuest,201,3,7/14/2017 16:52,7/14/2017 17:22,38.629723,-90.345665,,,0,Accident on I-64 Eastbound at Exit 31A I-170 Inner Belt.,,US-40 E,R,Saint Louis,St. Louis County,MO,63144,US,US/Central,KSTL,7/14/2017 16:51,91,,45,30.05,10,North,11.5,,Scattered Clouds,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Day,Day,Day,Day
A-501237,MapQuest,201,3,7/14/2017 17:23,7/14/2017 18:23,38.638821,-90.4534,,,0,Accident on I-64 Westbound near Exits 25 26 I-270.,,US-61 N,R,Saint Louis,St. Louis County,MO,63141,US,US/Central,KSTL,7/14/2017 17:51,89.1,,48,30.05,10,NE,8.1,,Scattered Clouds,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Day,Day,Day,Day
A-501239,MapQuest,201,3,7/14/2017 18:08,7/14/2017 18:38,38.641785,-90.508545,,,0,Accident on I-64 Eastbound at Exit 22 MO-141 Woods Mill Rd.,,US-40 E,R,Chesterfield,St. Louis County,MO,63017,US,US/Central,KSUS,7/14/2017 17:54,89.1,,50,30.04,10,NNE,6.9,,Scattered Clouds,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Day,Day,Day,Day
A-501244,MapQuest,201,2,7/14/2017 22:48,7/14/2017 23:32,38.633389,-90.513374,,,0,Right lane blocked due to accident on MO-141 Northbound at Old Woods Mill Rd.,,State Highway 141,R,Chesterfield,St. Louis County,MO,63017,US,US/Central,KSUS,7/14/2017 22:54,78.1,,74,30.09,10,NE,4.6,,Clear,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Night,Night,Night,Night
A-501267,MapQuest,201,3,7/17/2017 8:20,7/17/2017 8:50,38.775787,-90.339417,,,0,Center lane closed due to accident on I-170 Southbound after I-270.,,I-270 W,R,Hazelwood,St. Louis County,MO,63042,US,US/Central,KSTL,7/17/2017 7:51,77,,76,29.96,10,Calm,,,Scattered Clouds,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Day,Day,Day,Day
A-501348,MapQuest,201,3,7/19/2017 7:01,7/19/2017 7:30,38.702877,-90.673454,,,0,Left lane closed due to accident on I-64 Eastbound after Research Park Cir.,,US-40 E,R,Saint Charles,St. Charles,MO,63304,US,US/Central,KSUS,7/19/2017 6:54,75.9,,94,30.07,7,Calm,,,Haze,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Day,Day,Day,Day
A-501349,MapQuest,201,3,7/19/2017 6:56,7/19/2017 7:25,38.755657,-90.458588,,,0,3 left lane closed due to accident on I-70 Eastbound before MO-141.,,I-70 W,R,Earth City,St. Louis County,MO,63045,US,US/Central,KSTL,7/19/2017 6:51,82.9,,72,30.07,10,WSW,3.5,,Scattered Clouds,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Day,Day,Day,Day
A-501352,MapQuest,201,3,7/19/2017 7:38,7/19/2017 8:08,38.580437,-90.225533,,,0,Right lane closed due to accident on I-55 Southbound before Gasconade St.,,I-55 N,R,Saint Louis,St. Louis City,MO,63118,US,US/Central,KCPS,7/19/2017 7:53,82,,79,30.1,10,WSW,4.6,,Clear,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Day,Day,Day,Day
A-501353,MapQuest,201,3,7/19/2017 7:43,7/19/2017 8:12,38.710907,-90.285759,,,0,Right lane closed due to accident on I-70 Eastbound at Lucas and Hunt Rd.,,Lucas and Hunt Rd,R,Saint Louis,St. Louis County,MO,63121,US,US/Central,KSTL,7/19/2017 7:51,86,,65,30.09,10,West,8.1,,Scattered Clouds,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Day,Day,Day,Day
A-501356,MapQuest,201,2,7/19/2017 8:06,7/19/2017 8:35,38.60376,-90.450554,,,0,Right lane closed due to accident on Manchester Rd in Town and Country.,,I-270 N,R,Saint Louis,St. Louis County,MO,63131,US,US/Central,KSTL,7/19/2017 7:51,86,,65,30.09,10,West,8.1,,Scattered Clouds,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Day,Day,Day,Day
A-501360,MapQuest,201,3,7/19/2017 8:45,7/19/2017 9:14,38.548611,-90.42717,,,0,Right hand shoulder blocked due to accident on I-270 Northbound after I-44.,,I-44 W,R,Saint Louis,St. Louis County,MO,63122,US,US/Central,KSTL,7/19/2017 8:51,88,,63,30.09,10,WNW,5.8,,Partly Cloudy,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Day,Day,Day,Day
A-501361,MapQuest,201,3,7/19/2017 8:47,7/19/2017 9:17,38.771275,-90.279976,,,0,Right hand shoulder blocked due to accident on I-270 Westbound at Florissant Ave.,,I-270 W,R,Florissant,St. Louis County,MO,63033,US,US/Central,KSTL,7/19/2017 8:51,88,,63,30.09,10,WNW,5.8,,Partly Cloudy,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Day,Day,Day,Day
A-501363,MapQuest-Bing,201,3,7/19/2017 8:52,7/19/2017 9:21,38.56715,-90.44017,,,0,2 left lane closed due to accident on I-270 Northbound at Big Bend Rd.,12400,Big Bend Rd,L,Saint Louis,Saint Louis,MO,63122-5209,US,US/Central,KSTL,7/19/2017 8:51,88,,63,30.09,10,WNW,5.8,,Partly Cloudy,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Day,Day,Day,Day
A-501370,MapQuest,201,3,7/19/2017 10:07,7/19/2017 11:07,38.54266,-90.46933,,,0,Right lane closed due to accident on I-44 Westbound at Exits 274A 274B Highway Dr.,,I-44 E,R,Fenton,St. Louis County,MO,63026,US,US/Central,KSUS,7/19/2017 9:54,88,,67,30.08,10,WSW,5.8,,Haze,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Day,Day,Day,Day
A-501371,MapQuest,201,3,7/19/2017 10:06,7/19/2017 11:06,38.610252,-90.21048,,,0,Accident on I-44 Eastbound at Exits 290A 290B 290C I-55.,,I-55 S,R,Saint Louis,St. Louis City,MO,63104,US,US/Central,KCPS,7/19/2017 9:53,91,,55,30.1,10,NW,5.8,,Clear,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Day,Day,Day,Day
A-501372,MapQuest,241,3,7/19/2017 10:11,7/19/2017 11:10,38.755657,-90.458588,,,0,Left lane blocked due to accident on I-70 Westbound at Exits 231A 231B MO-141 Earth City Expy.,,I-70 W,R,Earth City,St. Louis County,MO,63045,US,US/Central,KSTL,7/19/2017 9:51,93,,54,30.08,10,WNW,6.9,,Scattered Clouds,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Day,Day,Day,Day
A-501373,MapQuest,201,3,7/19/2017 10:06,7/19/2017 11:06,38.771275,-90.279976,,,0,Right hand shoulder blocked due to accident on I-270 Southbound at Exit 29 Florissant Ave.,,I-270 W,R,Florissant,St. Louis County,MO,63033,US,US/Central,KSTL,7/19/2017 9:51,93,,54,30.08,10,WNW,6.9,,Scattered Clouds,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Day,Day,Day,Day
A-501436,MapQuest,201,3,7/20/2017 13:39,7/20/2017 14:09,38.750015,-90.439163,,,0,Accident on I-270 Northbound at I-270 Exits 20B-20A 20C / I-70 .,,I-270 N,R,Bridgeton,St. Louis County,MO,63044,US,US/Central,KSTL,7/20/2017 13:51,100,,32,29.98,10,SW,12.7,,Mostly Cloudy,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Day,Day,Day,Day
A-501453,MapQuest,201,2,7/20/2017 19:56,7/20/2017 20:26,38.674107,-90.374146,,,0,Accident on MO-340 Olive Blvd at Appleseed Ln.,9378,Olive Blvd,L,Saint Louis,Saint Louis,MO,63132-3214,US,US/Central,KSTL,7/20/2017 19:51,97,,39,29.91,10,West,9.2,,Partly Cloudy,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Day,Day,Day,Day
A-501458,MapQuest,201,3,7/21/2017 4:45,7/21/2017 5:45,38.620068,-90.189575,,,0.709999979,2 left lane closed due to accident on I-55 Southbound between Exit 1 IL-3 and I-64.,,I-44 E,R,Saint Louis,St. Louis City,MO,63102,US,US/Central,KCPS,7/21/2017 4:53,79,,82,29.95,10,SSW,3.5,,Clear,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Night,Night,Night,Day
A-501467,MapQuest,201,3,7/21/2017 8:54,7/21/2017 9:23,38.672077,-90.44928,,,0,Left lane closed due to accident on I-270 Southbound at Olive Blvd.,,Olive Blvd,R,Saint Louis,St. Louis County,MO,63141,US,US/Central,KSTL,7/21/2017 8:51,91,,55,29.97,10,Variable,4.6,,Partly Cloudy,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,Day,Day,Day,Day
A-501493,MapQuest,201,3,7/21/2017 17:01,7/21/2017 17:31,38.645924,-90.348541,,,0,Accident on I-170 Inner Belt Southbound at Exit 1E Forest Park Pkwy.,,Inner Belt N,R,Saint Louis,St. Louis County,MO,63105,US,US/Central,KSTL,7/21/2017 16:51,102.9,,28,29.85,10,WSW,11.5,,Partly Cloudy,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Day,Day,Day,Day
A-501509,MapQuest,201,3,7/23/2017 8:12,7/23/2017 8:55,38.620068,-90.189575,,,0,2 Right lane closed due to accident on I-64 Westbound before Exits 40 40A I-55.,,I-44 E,R,Saint Louis,St. Louis City,MO,63102,US,US/Central,KCPS,7/23/2017 7:53,75,,69,29.83,10,SSW,5.8,,Clear,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Day,Day,Day,Day
A-501510,MapQuest,201,2,7/23/2017 9:21,7/23/2017 10:05,38.861855,-90.22377,,,0,Right lane closed due to accident on MO-94 Eastbound at US-67.,,US Highway 67,R,West Alton,St. Charles,MO,63386,US,US/Central,KALN,7/23/2017 9:52,75.2,,78,29.92,10,WSW,8.1,,Overcast,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,Day,Day,Day,Day
A-501512,MapQuest,201,3,7/23/2017 11:03,7/23/2017 11:32,38.770027,-90.406715,,,0,Two right lane blocked due to accident on I-270 Southbound at Exits 22B 22B-A MO-370.,,I-270 S,R,Bridgeton,St. Louis County,MO,63044,US,US/Central,KSTL,7/23/2017 10:51,81,,62,29.89,10,SW,11.5,,Overcast,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Day,Day,Day,Day
A-501513,MapQuest,229,3,7/23/2017 11:08,7/23/2017 11:38,38.642365,-90.510445,,,0,Slow traffic and two right lane closed due to accident on I-64 Westbound after Exit 22 MO-141 Woods Mill Rd.,,S Woods Mill Rd,R,Chesterfield,St. Louis County,MO,63017,US,US/Central,KSUS,7/23/2017 10:54,80.1,,71,29.9,10,SW,9.2,,Clear,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Day,Day,Day,Day
A-501528,MapQuest,201,3,7/24/2017 8:28,7/24/2017 9:13,38.525158,-90.398514,,,0,Right lane closed due to accident on I-270 Northbound after Gravois Rd.,,Gravois Rd,R,Saint Louis,St. Louis County,MO,63127,US,US/Central,KCPS,7/24/2017 8:53,80.1,,62,29.95,10,NE,8.1,,Clear,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Day,Day,Day,Day
A-501529,MapQuest,201,3,7/24/2017 8:41,7/24/2017 9:10,38.68858,-90.250832,,,0,Right hand shoulder blocked due to accident on I-70 Eastbound at Union Blvd.,,I-70 W,R,Saint Louis,St. Louis City,MO,63120,US,US/Central,KSTL,7/24/2017 8:51,79,,66,29.94,10,North,5.8,,Clear,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Day,Day,Day,Day
A-501533,MapQuest,241,3,7/24/2017 9:25,7/24/2017 9:55,38.503555,-90.338707,,,0,Right lane blocked due to accident on I-55 Southbound after I-255 .,,I-255 W,R,Saint Louis,St. Louis County,MO,63128,US,US/Central,KCPS,7/24/2017 9:53,82,,58,29.95,10,NE,8.1,,Clear,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Day,Day,Day,Day
A-501536,MapQuest,201,3,7/24/2017 10:17,7/24/2017 10:46,38.503555,-90.338707,,,0,Right lane blocked due to accident on I-55 Southbound after Exits 196 197 I-255.,,I-255 W,R,Saint Louis,St. Louis County,MO,63128,US,US/Central,KCPS,7/24/2017 9:53,82,,58,29.95,10,NE,8.1,,Clear,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Day,Day,Day,Day
A-501578,MapQuest,201,3,7/25/2017 6:11,7/25/2017 6:40,38.673035,-90.204185,,,0,2 left lane closed due to accident on I-70 Westbound at Grand Ave.,,E Grand Ave,R,Saint Louis,St. Louis City,MO,63147,US,US/Central,KSTL,7/25/2017 5:51,73,,79,30.05,10,East,8.1,,Scattered Clouds,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Day,Day,Day,Day
A-501590,MapQuest,201,3,7/25/2017 8:18,7/25/2017 8:47,38.635674,-90.415443,,,0,Right hand shoulder blocked due to accident on I-64 Eastbound before Spoede Rd.,,US-61 N,R,Saint Louis,St. Louis County,MO,63131,US,US/Central,KSTL,7/25/2017 7:51,75.9,,71,30.07,10,East,9.2,,Partly Cloudy,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Day,Day,Day,Day
A-501629,MapQuest,201,3,7/25/2017 17:21,7/25/2017 18:36,38.637508,-90.432137,,,0,Accident on I-64 Westbound near Exit 27 Spoede Rd.,,US-61 N,R,Saint Louis,St. Louis County,MO,63131,US,US/Central,KSTL,7/25/2017 16:51,91.9,,48,30.03,10,East,11.5,,Partly Cloudy,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Day,Day,Day,Day
A-501638,MapQuest,201,2,7/26/2017 6:30,7/26/2017 8:03,38.70163,-90.220909,,,0,Right hand shoulder blocked due to accident on Hall St at Aurora Ave.,599,Aurora Ave,R,Saint Louis,St. Louis City,MO,63147,US,US/Central,KSTL,7/26/2017 6:51,78.1,,79,30.01,9,SE,6.9,,Mostly Cloudy,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Day,Day,Day,Day
A-501643,MapQuest,201,2,7/26/2017 7:49,7/26/2017 8:19,38.535786,-90.27121,,,0,Accident on Waller Ave at MO-231 Broadway.,9113,S Broadway,R,Saint Louis,Saint Louis,MO,63125-1516,US,US/Central,KCPS,7/26/2017 7:53,79,,79,30.03,10,SE,6.9,,Clear,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Day,Day,Day,Day
A-501649,MapQuest,201,3,7/26/2017 8:20,7/26/2017 8:49,38.629108,-90.319801,,,0,Left lane closed due to accident on I-64 Westbound at Big Bend Blvd.,,Big Bend Blvd,R,Saint Louis,St. Louis County,MO,63117,US,US/Central,KSTL,7/26/2017 7:51,81,,77,30,9,SE,6.9,,Mostly Cloudy,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,Day,Day,Day,Day
A-501691,MapQuest,241,3,7/27/2017 4:49,7/27/2017 5:34,38.775787,-90.339417,,,0,2 right lane blocked due to accident on I-270 Westbound at I-170.,,I-270 W,R,Hazelwood,St. Louis County,MO,63042,US,US/Central,KSTL,7/27/2017 4:51,77,,84,29.91,5,SW,4.6,0.11,Light Thunderstorms and Rain,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Night,Night,Night,Day
A-501696,MapQuest,241,3,7/27/2017 5:32,7/27/2017 6:01,38.672077,-90.44928,,,0,Left lane blocked due to accident on I-270 Northbound after Olive Blvd.,,Olive Blvd,R,Saint Louis,St. Louis County,MO,63141,US,US/Central,KSTL,7/27/2017 5:18,75.9,,87,29.96,5,Calm,,0.24,Heavy Rain,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,Night,Day,Day,Day
A-501697,MapQuest,241,3,7/27/2017 5:32,7/27/2017 6:02,38.743683,-90.395531,,,0,3 right lane blocked due to accident on I-70 Eastbound before Lindbergh Blvd.,,N Lindbergh Blvd,R,Bridgeton,St. Louis County,MO,63044,US,US/Central,KSTL,7/27/2017 5:18,75.9,,87,29.96,5,Calm,,0.24,Heavy Rain,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Night,Day,Day,Day
A-501699,MapQuest,201,3,7/27/2017 5:57,7/27/2017 6:27,38.714451,-90.447556,,,0,Accident on I-270 Southbound before Dorsett Rd.,,I-270 S,R,Maryland Heights,St. Louis County,MO,63043,US,US/Central,KSTL,7/27/2017 5:51,75.9,,91,29.92,6,ENE,3.5,0.31,Light Rain,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Night,Day,Day,Day
A-501700,MapQuest,241,2,7/27/2017 6:25,7/27/2017 6:54,38.803112,-90.475372,,,0,Left lane blocked due to accident on MO-370 Eastbound at MO-94.,,MO-370 E,R,Saint Charles,St. Charles,MO,63301,US,US/Central,KSTL,7/27/2017 6:21,77,,90,29.96,4,ESE,5.8,0.06,Rain,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Day,Day,Day,Day
A-501703,MapQuest,241,3,7/27/2017 7:21,7/27/2017 7:50,38.697826,-90.26091,,,0,Center lane blocked and slow traffic due to accident on I-70 Westbound at Riverview Blvd.,,Riverview Blvd,R,Saint Louis,St. Louis City,MO,63120,US,US/Central,KSTL,7/27/2017 6:58,77,,90,29.96,5,Calm,,0.02,Light Rain,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Day,Day,Day,Day
A-501704,MapQuest,201,3,7/27/2017 7:28,7/27/2017 7:57,38.697826,-90.26091,,,0,Center lane closed due to accident on I-70 Westbound at Riverview Blvd.,,Riverview Blvd,R,Saint Louis,St. Louis City,MO,63120,US,US/Central,KSTL,7/27/2017 7:51,78.1,,87,29.94,9,Variable,5.8,0.03,Light Rain,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Day,Day,Day,Day
A-501706,MapQuest,201,3,7/27/2017 7:36,7/27/2017 8:05,38.637756,-90.186493,,,0,Left lane closed due to accident on I-44 Eastbound at Cole Street.,,I-44 W,R,Saint Louis,St. Louis City,MO,63102,US,US/Central,KCPS,7/27/2017 7:53,75.9,,94,29.96,7,NW,6.9,0,Light Rain,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,Day,Day,Day,Day
A-501707,MapQuest,201,3,7/27/2017 7:52,7/27/2017 8:19,38.548611,-90.42717,,,0,Right lane closed due to accident on I-270 Northbound after I-44.,,I-44 W,R,Saint Louis,St. Louis County,MO,63122,US,US/Central,KSTL,7/27/2017 7:51,78.1,,87,29.94,9,Variable,5.8,0.03,Light Rain,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Day,Day,Day,Day
